time,dTWC_dt,E_src,P_sink,residual,drift_pct
1980-02-13 00:00:00,-355826816.0,-16319477760.0,17163309056.0,-488004608.0,-2.8433014077166074
1980-02-13 06:00:00,-687325504.0,-16212756480.0,16500649984.0,399431680.0,2.420702701937878
1980-02-13 12:00:00,59164020.0,-16813804544.0,16532734976.0,221905920.0,1.3422214795200742
1980-02-13 18:00:00,216854880.0,-17294278656.0,17167734784.0,-90310656.0,-0.5260487602835512
1980-02-14 00:00:00,-146886704.0,-16144914432.0,16704348160.0,-412547072.0,-2.4696987158581827
1980-02-14 06:00:00,-455726656.0,-15960380416.0,16128541696.0,287565824.0,1.7829623373284795
1980-02-14 12:00:00,133163400.0,-16677537792.0,16298426368.0,245948416.0,1.509031672425076
1980-02-14 18:00:00,314419648.0,-17039020032.0,16818703360.0,-94102528.0,-0.5595111940900538
1980-02-15 00:00:00,-169247776.0,-15652866048.0,16469737472.0,-647623680.0,-3.932204026330214
1980-02-15 06:00:00,-907168064.0,-15431468032.0,16114775040.0,223860736.0,1.3891645117250113
1980-02-15 12:00:00,-343802944.0,-16178550784.0,16225521664.0,296832000.0,1.8294142163613087
1980-02-15 18:00:00,-91827920.0,-16614917120.0,16799312896.0,-92567552.0,-0.551019869521216
1980-02-16 00:00:00,-468363776.0,-15521376256.0,16400899072.0,-411159552.0,-2.506933005288358
1980-02-16 06:00:00,-743723712.0,-15651638272.0,15972760576.0,422601728.0,2.645765119869033
1980-02-16 12:00:00,150672032.0,-16726227968.0,16166816768.0,408738816.0,2.528257862172611
1980-02-16 18:00:00,517306240.0,-17240545280.0,16798908416.0,-75669504.0,-0.45044298192571325
1980-02-17 00:00:00,-42206448.0,-16152316928.0,16839257088.0,-644733952.0,-3.8287553223440636
1980-02-17 06:00:00,-752034432.0,-16175294464.0,16703142912.0,224186368.0,1.3421807451514907
1980-02-17 12:00:00,-384942240.0,-17057204224.0,17326168064.0,115978240.0,0.669381940493683
1980-02-17 18:00:00,-210873344.0,-17486249984.0,17536499712.0,160624640.0,0.9159447018385695
1980-02-18 00:00:00,-38410560.0,-16397973504.0,16687962112.0,-251578368.0,-1.5075439787767417
1980-02-18 06:00:00,-126390944.0,-16445218816.0,16259057664.0,312552448.0,1.9223281844435434
1980-02-18 12:00:00,252157760.0,-17379936256.0,17094721536.0,33056768.0,0.19337412388020078
1980-02-18 18:00:00,129606960.0,-17728718848.0,17692506112.0,-93394944.0,-0.5278785459152934
1980-02-19 00:00:00,-436093664.0,-16403123200.0,17546971136.0,-707753984.0,-4.033482351537847
1980-02-19 06:00:00,-1259945088.0,-16276381696.0,17360068608.0,176259072.0,1.0153132224303247
1980-02-19 12:00:00,-942675520.0,-17111235584.0,17903874048.0,150036480.0,0.8380112572159221
1980-02-19 18:00:00,-664073536.0,-17675925504.0,18166366208.0,173633536.0,0.955796740041144
1980-02-20 00:00:00,-657249664.0,-16557345792.0,17662214144.0,-447619072.0,-2.534331586915222
1980-02-20 06:00:00,-1110202624.0,-16557389824.0,17381533696.0,286058496.0,1.645760961047013
1980-02-20 12:00:00,-434082112.0,-17493288960.0,17515108352.0,412262400.0,2.3537530668654125
1980-02-20 18:00:00,184803328.0,-18078906368.0,17775118336.0,118984704.0,0.66938909632472
1980-02-21 00:00:00,-9539546.0,-17074419712.0,17597011968.0,-513052672.0,-2.91556698906031
1980-02-21 06:00:00,-608645696.0,-17104684032.0,17537742848.0,175587328.0,1.001196844553026
1980-02-21 12:00:00,-269745280.0,-18021089280.0,18055477248.0,235358208.0,1.3035280362144432
1980-02-21 18:00:00,148299232.0,-18582487040.0,18309699584.0,124487680.0,0.6799001776565686
1980-02-22 00:00:00,-175636080.0,-17478719488.0,18353793024.0,-699437056.0,-3.810858360914248
1980-02-22 06:00:00,-1129576832.0,-17181423616.0,18258733056.0,52267008.0,0.2862575833695348
1980-02-22 12:00:00,-860475264.0,-18124097536.0,18775879680.0,208693248.0,1.1114965133820032
1980-02-22 18:00:00,-812855360.0,-18607034368.0,19532003328.0,-112113664.0,-0.5739998202810054
1980-02-23 00:00:00,-1189813888.0,-17407154176.0,18995210240.0,-398241792.0,-2.096537953348812
